event_id_cnty,event_date,year,time_precision,disorder_type,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,civilian_targeting,iso,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,tags,timestamp
ETH17078,2025-11-05,2025,1,Political violence,Violence against civilians,Attack,Military Forces of Ethiopia (2018-),NA,State forces,Civilians (Ethiopia),NA,Civilians,State forces-Civilians,Civilian targeting,231,Eastern Africa,Ethiopia,Oromia,Arsi,Munessa,Heben Diba,7.4144,38.919,1,Local Network; Oromiya Media Network,Other-International,"On 5 November 2025, suspected ENDF killed 2 civilians in Heben Diba, Munessa (Arsi, Oromia), and in Heben Lakicha (coded separately). 2 fatalities were split between the two locations and coded as 1 for this event. No further information.",1,NA,1763426414
ETH17079,2025-11-05,2025,1,Political violence,Violence against civilians,Attack,Military Forces of Ethiopia (2018-),NA,State forces,Civilians (Ethiopia),NA,Civilians,State forces-Civilians,Civilian targeting,231,Eastern Africa,Ethiopia,Oromia,Arsi,Munessa,Heben Lakicha,7.3783,38.931,1,Local Network; Oromiya Media Network,Other-International,"On 5 November 2025, suspected ENDF killed 2 civilians in Heben Lakicha, Munessa (Arsi, Oromia), and in Heben Diba (coded separately). 2 fatalities were split between the two locations and coded as 1 for this event. No further information.",1,NA,1763426414
ETH17080,2025-11-05,2025,1,Political violence,Violence against civilians,Attack,Police Forces of Ethiopia (2018-) Somali State Police,NA,State forces,Civilians (Ethiopia),Pastoralists (Ethiopia),Civilians,State forces-Civilians,Civilian targeting,231,Eastern Africa,Ethiopia,Oromia,East Hararge,Chinaksen,Tirosendare,9.5633,42.6975,1,Local Network,Other,"On 5 November 2025, the Somali Regional State police opened fire on civilians, killing a child and confiscating an unspecified number of livestock in Tirosendare, Chinaksen (East Hararge, Oromia). The incident is connected to the longstanding territorial dispute between the Somali and Oromia regional states.",1,NA,1763426414
ETH17056,2025-11-05,2025,1,Political violence,Battles,Armed clash,Fano Youth Militia,NA,Political militia,Military Forces of Ethiopia (2018-),Kebele Communal Militia (Ethiopia); Police Forces of Ethiopia (2018-) Amhara Regional Riot Police,State forces,State forces-Political militia,NA,231,Eastern Africa,Ethiopia,Amhara,Central Gondar,Tsegede,Ergoye,13.3094,36.8435,1,Local Network,Other,"On 5 November 2025, Fano ambushed the ENDF, Amhara regional riot police, and Kebele militia stationed in Ergoye Kebele (Tsegede, Central Gondar, Amhara), leading to the killings of at least 10 government soldiers and an unspecified number of Fano forces. The state security forces fired multiple rounds of heavy artillery during the clash. Fatalities coded as 13 (10 government security forces + unspecified number of Fano fatalities coded as 3).",13,NA,1762829418
ETH17057,2025-11-05,2025,2,Political violence,Battles,Armed clash,Military Forces of Ethiopia (2018-),NA,State forces,Fano Youth Militia,NA,Political militia,State forces-Political militia,NA,231,Eastern Africa,Ethiopia,Amhara,Awi,Jawi,Fendika,11.5658,36.4583,2,Ethiopian National Defense Force,National,"Around 5 November 2025 (as reported), ENDF claimed to have clashed with Fano at various places in Jawi Wereda (location coded to the admin center Fendika, Jawi, Awi, Amhara), leading to killings of over 100 Fano forces (fatalities uncorroborated). ENDF further claimed to have captured many Fano members and seized three trucks and one pickup vehicle that Fano forces had been using. Uncorroborated number of Fatalities coded as 10.",10,NA,1762829418
ETH17058,2025-11-05,2025,2,Political violence,Battles,Armed clash,Military Forces of Ethiopia (2018-) Republican Guard,NA,State forces,OLF-OLA: Oromo Liberation Army-Oromo Liberation Front,NA,Rebel group,State forces-Rebel group,NA,231,Eastern Africa,Ethiopia,Oromia,North Shewa,Yaya Gulele,Fital town,9.6224,38.6263,2,Ethiopian National Defense Force,National,"Around 5 November 2025, ENDF (Republic Guards) claimed to have clashed with OLF-OLA at an unspecified location in Yaya Gulele (location coded to admin center, Fital town, Yaya Gulele, North Shewa, Oromia). The Republican Guards claimed to have killed 16 members of OLA (fatalities uncorroborated), including the OLA operation commander in the area. In addition, the government forces seized several AKM rifles, guns and munitions from the armed group. Uncorroborated fatalities coded as 10.",10,NA,1762829418
ETH17059,2025-11-05,2025,2,Political violence,Violence against civilians,Attack,Kebele Communal Militia (Ethiopia),NA,Identity militia,Civilians (Ethiopia),Labor Group (Ethiopia),Civilians,Identity militia-Civilians,Civilian targeting,231,Eastern Africa,Ethiopia,Oromia,West Hararge,Habro,Gelemso,8.8167,40.5167,2,Oromiya Media Network,International,"Around 5 November 2025 (week of), members of Kebele militias (Gachena Sirna) beat and injured a motorcycle rider after stopping him at an unspecified location in Habro (location coded to admin center, Gelemso, West Hararge, Oromia), while he was transporting khat/mira from Gelemso to Bordede. The militiamen broke nine of his teeth. No further information.",0,NA,1762829418
ETH17060,2025-11-05,2025,1,Political violence,Battles,Armed clash,Fano Youth Militia,NA,Political militia,Military Forces of Ethiopia (2018-),NA,State forces,State forces-Political militia,NA,231,Eastern Africa,Ethiopia,Amhara,North Shewa,Menze Mama Midir,Molale,10.1175,39.6588,2,EMS,Other,"On 5 November 2025, Fano claimed to have clashed with ENDF near Molale (Menze Mama Midir, North Shewa, Amhara). Casualties unknown.",0,NA,1762829418
ETH17061,2025-11-05,2025,1,Political violence,Violence against civilians,Attack,Fano Youth Militia,NA,Political militia,Civilians (Ethiopia),NA,Civilians,Political militia-Civilians,Civilian targeting,231,Eastern Africa,Ethiopia,Oromia,East Wellega,Kiremu,Waseti,10.233,36.77,1,Deutsche Welle,International,"On 5 November 2025, suspected Fano attacked civilians in Waseti, Kiremu (East Wellega, Oromia), killing 4 and injuring four others. The armed group also looted an unspecified number of cattle and 25 rifles from residents.",4,NA,1762829418
ETH17084,2025-11-06,2025,1,Political violence,Violence against civilians,Attack,Military Forces of Ethiopia (2018-),NA,State forces,Civilians (Ethiopia),OLF-OLA: Oromo Liberation Army-Oromo Liberation Front,Civilians,State forces-Civilians,Civilian targeting,231,Eastern Africa,Ethiopia,Oromia,West Arsi,Heban Arsi,Golije Town,7.4219,38.8181,2,Local Network,Other,"On 6 November 2025, ENDF killed 3 people in Argaddaa Shaldo in Heban Arsi (location coded to admin center, Golije Town, West Arsi, Oromia), after accusing them of having links with the OLF-OLA. The attack happened during a search operation against OLF-OLA in the area.",3,NA,1765244088
ETH17081,2025-11-06,2025,1,Political violence,Battles,Government regains territory,Military Forces of Ethiopia (2018-),Kebele Communal Militia (Ethiopia); Police Forces of Ethiopia (2018-) Amhara Regional Riot Police,State forces,Fano Youth Militia,NA,Political militia,State forces-Political militia,NA,231,Eastern Africa,Ethiopia,Amhara,West Gondar,Quara,Tewodros,12.2147,35.8953,1,Local Network,Other,"On 6 November 2025, ENDF, Amhara regional riot police, and Kebele militia clashed with Fano and regained control of Tewodros town, also called Gelegu (Quara, West Gondar, Amhara), leading to the killings of forces on both sides (initial takeover by Fano unclear). Government forces started the clash to regain control of the town from Fano forces. Unspecified number of fatalities coded as 3.",3,NA,1763426414
ETH17082,2025-11-06,2025,1,Political violence,Battles,Armed clash,Fano Youth Militia,NA,Political militia,Police Forces of Ethiopia (2018-) Amhara Regional Riot Police,Kebele Communal Militia (Ethiopia),State forces,State forces-Political militia,NA,231,Eastern Africa,Ethiopia,Amhara,Awi,Fagta Lakoma,Addis Kidame,11.082,36.8862,2,Local Network,Other,"On 6 November 2025, the Fano ambushed members of the Amhara regional riot police and Kebele militia in Ashewa Medahialem Kebele, Fagta Lakoma Wereda (location coded to the admin center Addis Kidame, Awi, Amhara), leading to the killings of forces on both sides and 1 civilian. The government security forces were travelling from Addis Kidame town to Ashewa Medahinalem Kebele when Fano ambushed them. Fatalities coded as 4 (unspecified number of fatalities coded as 3 + 1 civilian killed in the crossfire).",4,NA,1763426414
ETH17083,2025-11-06,2025,1,Political violence,Violence against civilians,Attack,Military Forces of Ethiopia (2018-),NA,State forces,Civilians (Ethiopia),OLF-OLA: Oromo Liberation Army-Oromo Liberation Front,Civilians,State forces-Civilians,Civilian targeting,231,Eastern Africa,Ethiopia,Oromia,Arsi,Munessa,Gujicha,7.45,38.9333,1,Local Network,Other,"On 6 November 2025, ENDF soldiers killed 3 individuals in Gujicha, Munessa (Arsi, Oromia), on suspicion that the victims had links to the OLF-OLA. The attack happened during a military search operation against OLF-OLA members.",3,NA,1763426414
ETH17062,2025-11-06,2025,2,Political violence,Battles,Armed clash,Military Forces of Ethiopia (2018-),NA,State forces,Fano Youth Militia,NA,Political militia,State forces-Political militia,NA,231,Eastern Africa,Ethiopia,Amhara,Central Gondar,East Dembia,Guramba,12.3661,37.34,1,Amhara Media Corporation; Ethiopian National Defense Force,Subnational-National,"Around 6 November 2025 (as reported), ENDF claimed to have clashed with Fano at Guramba Batana in Guramba (East Dembia, Central Gondar, Amhara), killing 8 Fano (fatalities uncorroborated) and capturing 3 Fano members. The ENDF further claimed to have seized various types of weapons and ammunition.",8,NA,1762829418
ETH17063,2025-11-06,2025,2,Strategic developments,Strategic developments,Disrupted weapons use,Military Forces of Ethiopia (2018-),NA,State forces,Fano Youth Militia,NA,Political militia,State forces-Political militia,NA,231,Eastern Africa,Ethiopia,Amhara,West Gojam,Bahirdar Zuria,Qinbaba,11.4148,37.3999,1,Amhara Media Corporation; Ethiopian National Defense Force,Subnational-National,"Defusal: Around 6 November 2025 (as reported), ENDF claimed to have defused 5 mobile system-triggered explosive devices installed by Fano in Qinbaba town (Bahirdar Zuria, West Gojam, Amhara). ENDF experts defused the explosives before they exploded.",0,NA,1762829418
ETH17064,2025-11-06,2025,2,Strategic developments,Strategic developments,Disrupted weapons use,Police Forces of Ethiopia (2018-) Amhara State Police,NA,State forces,Fano Youth Militia,NA,Political militia,State forces-Political militia,NA,231,Eastern Africa,Ethiopia,Amhara,West Gondar,Quara,Quara,12.3,36.2167,2,Local Network,Other,"Weapons seizure: Around 6 November 2025 (as reported), Amhara state police intercepted and seized various types of ammunition intended for an armed group (likely Fano, mentioned as an unlawful group that operates in the Amhara region) in Mirt Gelago Kebele (location coded to admin center Quara, West Gondar, Amhara). Police seized the Klashnikov vaults, 566 DShK bullets, 8260 Bren bullets, and 4779 Klashnikov bullets that were shipped in four motorcycles from Sudan.",0,NA,1762829418
